PO Number,Wayfair SKU,Product ID,Delivery Date,Incident Type,Incident or Return,Comment,Photos,Image ID,Image for Incident or Return,Image URL,Parcel Type,Buyer's Remorse Return Count,Total Incidents Count,Lost Incidents Count,Damage Incidents Count,Defect Incidents Count,Misinformation Incidents Count,Mis-Shipped Incidents Count,Missing Parts Incidents Count,Other Incidents Count,Total Deductions,Total Deductions Currency,Improvement Plan,Improvement Plan Start Date,Improvement Plan Comment
CS580646161,FV95052,195058346405,2025-03-28,Damaged,Incident,Incident: but it's also crooked on the base like the first one she received.,2,337172863,Incident,https://assets.wfcdn.com/im/58423408/compr-r85/3371/337172863/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,8.14,USD,,,
CS580646161,FV95052,195058346405,2025-03-28,Damaged,Incident,Incident: but it's also crooked on the base like the first one she received.,2,337172852,Incident,https://assets.wfcdn.com/im/56430224/compr-r85/3371/337172852/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,8.14,USD,,,
CS579985375,FVAB2354,195058673952,2025-03-25,Damaged,Incident,Incident: Crushed base,2,336487204,Incident,https://assets.wfcdn.com/im/84356265/compr-r85/3364/336487204/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS579985375,FVAB2354,195058673952,2025-03-25,Damaged,Incident,Incident: Crushed base,2,343624367,Incident,https://assets.wfcdn.com/im/84805182/compr-r85/3436/343624367/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CA575797842,LNPK1089,889048457065,2025-03-24,Damaged,Incident,Incident: smells,4,335866655,Incident,https://assets.wfcdn.com/im/77479197/compr-r85/3358/335866655/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CA575797842,LNPK1089,889048457065,2025-03-24,Damaged,Incident,Incident: smells,4,335866663,Incident,https://assets.wfcdn.com/im/98819040/compr-r85/3358/335866663/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CA575797842,LNPK1089,889048457065,2025-03-24,Damaged,Incident,Incident: smells,4,335866692,Incident,https://assets.wfcdn.com/im/34427716/compr-r85/3358/335866692/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CA575797842,LNPK1089,889048457065,2025-03-24,Damaged,Incident,Incident: smells,4,335866659,Incident,https://assets.wfcdn.com/im/44755303/compr-r85/3358/335866659/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS577622567,FV83364,195058256711,2025-03-11,Damaged,Incident,Incident: bed defective issues with replacement unit as well ERT granted DD for defective item,16,334085910,Incident,https://assets.wfcdn.com/im/60607345/compr-r85/3340/334085910/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS577622567,FV83364,195058256711,2025-03-11,Damaged,Incident,Incident: bed defective issues with replacement unit as well ERT granted DD for defective item,16,334085874,Incident,https://assets.wfcdn.com/im/95716716/compr-r85/3340/334085874/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS577622567,FV83364,195058256711,2025-03-11,Damaged,Incident,Incident: bed defective issues with replacement unit as well ERT granted DD for defective item,16,334085868,Incident,https://assets.wfcdn.com/im/30535729/compr-r85/3340/334085868/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS577622567,FV83364,195058256711,2025-03-11,Damaged,Incident,Incident: bed defective issues with replacement unit as well ERT granted DD for defective item,16,334085888,Incident,https://assets.wfcdn.com/im/10399407/compr-r85/3340/334085888/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS577622567,FV83364,195058256711,2025-03-11,Damaged,Incident,Incident: bed defective issues with replacement unit as well ERT granted DD for defective item,16,334085870,Incident,https://assets.wfcdn.com/im/26517784/compr-r85/3340/334085870/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS577622567,FV83364,195058256711,2025-03-11,Damaged,Incident,Incident: bed defective issues with replacement unit as well ERT granted DD for defective item,16,334085920,Incident,https://assets.wfcdn.com/im/68159154/compr-r85/3340/334085920/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS577622567,FV83364,195058256711,2025-03-11,Damaged,Incident,Incident: bed defective issues with replacement unit as well ERT granted DD for defective item,16,334085914,Incident,https://assets.wfcdn.com/im/61627155/compr-r85/3340/334085914/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS577622567,FV83364,195058256711,2025-03-11,Damaged,Incident,Incident: bed defective issues with replacement unit as well ERT granted DD for defective item,16,334085896,Incident,https://assets.wfcdn.com/im/08269652/compr-r85/3340/334085896/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS577622567,FV83364,195058256711,2025-03-11,Damaged,Incident,Incident: bed defective issues with replacement unit as well ERT granted DD for defective item,16,334085863,Incident,https://assets.wfcdn.com/im/97709900/compr-r85/3340/334085863/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS577622567,FV83364,195058256711,2025-03-11,Damaged,Incident,Incident: bed defective issues with replacement unit as well ERT granted DD for defective item,16,334085919,Incident,https://assets.wfcdn.com/im/94452984/compr-r85/3340/334085919/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS577622567,FV83364,195058256711,2025-03-11,Damaged,Incident,Incident: bed defective issues with replacement unit as well ERT granted DD for defective item,16,334085901,Incident,https://assets.wfcdn.com/im/52503089/compr-r85/3340/334085901/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS577622567,FV83364,195058256711,2025-03-11,Damaged,Incident,Incident: bed defective issues with replacement unit as well ERT granted DD for defective item,16,334085867,Incident,https://assets.wfcdn.com/im/75022896/compr-r85/3340/334085867/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS577622567,FV83364,195058256711,2025-03-11,Damaged,Incident,Incident: bed defective issues with replacement unit as well ERT granted DD for defective item,16,334085866,Incident,https://assets.wfcdn.com/im/80581521/compr-r85/3340/334085866/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS577622567,FV83364,195058256711,2025-03-11,Damaged,Incident,Incident: bed defective issues with replacement unit as well ERT granted DD for defective item,16,334085907,Incident,https://assets.wfcdn.com/im/90887543/compr-r85/3340/334085907/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS577622567,FV83364,195058256711,2025-03-11,Damaged,Incident,Incident: bed defective issues with replacement unit as well ERT granted DD for defective item,16,334085918,Incident,https://assets.wfcdn.com/im/11105641/compr-r85/3340/334085918/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS577622567,FV83364,195058256711,2025-03-11,Damaged,Incident,Incident: bed defective issues with replacement unit as well ERT granted DD for defective item,16,334085877,Incident,https://assets.wfcdn.com/im/82574705/compr-r85/3340/334085877/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS576503233,SAVC2141,195058938969,2025-03-06,Damaged,Incident,Incident: Multiple defects,5,332195990,Incident,https://assets.wfcdn.com/im/87775845/compr-r85/3321/332195990/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS576503233,SAVC2141,195058938969,2025-03-06,Damaged,Incident,Incident: Multiple defects,5,332195960,Incident,https://assets.wfcdn.com/im/15463976/compr-r85/3321/332195960/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS576503233,SAVC2141,195058938969,2025-03-06,Damaged,Incident,Incident: Multiple defects,5,332195862,Incident,https://assets.wfcdn.com/im/78920247/compr-r85/3321/332195862/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS576503233,SAVC2141,195058938969,2025-03-06,Damaged,Incident,Incident: Multiple defects,5,332195969,Incident,https://assets.wfcdn.com/im/24442991/compr-r85/3321/332195969/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS576503233,SAVC2141,195058938969,2025-03-06,Damaged,Incident,Incident: Multiple defects,5,332195927,Incident,https://assets.wfcdn.com/im/00320301/compr-r85/3321/332195927/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS576621666,FV95205,195058075466,2025-03-05,Damaged,Incident,Incident: Harp is not the correct size per SCT-2147704,1,331985318,Incident,https://assets.wfcdn.com/im/95503835/compr-r85/3319/331985318/default_image.jpg,Small,0,2,0,1,1,0,0,0,0,14.62,USD,,,
CS575126963,ASTG3062,683726038146,2025-02-21,Damaged,Incident,Incident: as her rug is further deteriorating in the same spot that was an issue previously,11,348143716,Incident,https://assets.wfcdn.com/im/56543405/compr-r85/3481/348143716/default_image.jpg,Small,0,1,0,1,2,0,0,0,0,0,N/A,,,
CS575126963,ASTG3062,683726038146,2025-02-21,Damaged,Incident,Incident: as her rug is further deteriorating in the same spot that was an issue previously,11,330477206,Incident,https://assets.wfcdn.com/im/54544188/compr-r85/3304/330477206/default_image.jpg,Small,0,1,0,1,2,0,0,0,0,0,N/A,,,
CS575126963,ASTG3062,683726038146,2025-02-21,Damaged,Incident,Incident: as her rug is further deteriorating in the same spot that was an issue previously,11,348143713,Incident,https://assets.wfcdn.com/im/21748016/compr-r85/3481/348143713/default_image.jpg,Small,0,1,0,1,2,0,0,0,0,0,N/A,,,
CS575126963,ASTG3062,683726038146,2025-02-21,Damaged,Incident,Incident: as her rug is further deteriorating in the same spot that was an issue previously,11,330477288,Incident,https://assets.wfcdn.com/im/81060478/compr-r85/3304/330477288/default_image.jpg,Small,0,1,0,1,2,0,0,0,0,0,N/A,,,
